route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
101E,SU,115907066,E-Line Union Station,0, 101 39,1333858
101E,SU,115907179,E-Line Lincoln,1, 101 61,1333869
101E,SU,115907180,E-Line Lincoln,1, 101 64,1333869
101E,SU,115907181,E-Line Lincoln,1, 101 60,1333869
101E,SU,115907182,E-Line RidgeGate,1, 107 27,1333872
101E,SU,115907183,E-Line RidgeGate,1, 107 26,1333872
101E,SU,115907185,E-Line RidgeGate,1, 107 24,1333872
101E,SU,115907195,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907196,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907197,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907198,E-Line RidgeGate,1, 101 34,1333872
101E,SU,115907203,E-Line RidgeGate,1, 107 23,1333872
101E,SU,115907204,E-Line RidgeGate,1, 107 22,1333872
101E,SU,115907205,E-Line RidgeGate,1, 107 21,1333872
101E,SU,115907206,E-Line Lincoln,1, 107 20,1333869
101E,SU,115907214,E-Line RidgeGate,1, 101 38,1333872
101E,SU,115907216,E-Line RidgeGate,1, 101 36,1333872
101E,SU,115907217,E-Line RidgeGate,1, 101 32,1333872
101E,SU,115907278,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907279,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907280,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907281,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907282,E-Line RidgeGate,1, 101 37,1333873
101E,SU,115907283,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907284,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907285,E-Line RidgeGate,1, 101 39,1333873
101E,SU,115907286,E-Line RidgeGate,1, 101 37,1333873
101E,SU,115907287,E-Line RidgeGate,1, 101 38,1333873
101E,SU,115907288,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907289,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907290,E-Line RidgeGate,1, 101 39,1333873
101E,SU,115907291,E-Line RidgeGate,1, 101 37,1333873
101E,SU,115907292,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907293,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907294,E-Line RidgeGate,1, 101 37,1333873
101E,SU,115907295,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907296,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907297,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907298,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907299,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907300,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907301,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907302,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907303,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907304,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907305,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907306,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907307,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907308,E-Line RidgeGate,1, 101 38,1333873
101E,SU,115907309,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907310,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907311,E-Line RidgeGate,1, 101 39,1333873
101E,SU,115907312,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907313,E-Line RidgeGate,1, 101 38,1333873
101E,SU,115907314,E-Line RidgeGate,1, 101 33,1333873
101E,SU,115907315,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907316,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907317,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907318,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907319,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907320,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907321,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907322,E-Line RidgeGate,1, 101 38,1333873
101E,SU,115907323,E-Line RidgeGate,1, 101 36,1333873
101E,SU,115907324,E-Line RidgeGate,1, 101 39,1333873
101E,SU,115907325,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907326,E-Line RidgeGate,1, 101 32,1333873
101E,SU,115907327,E-Line RidgeGate,1, 101 35,1333873
101E,SU,115907328,E-Line RidgeGate,1, 101 31,1333873
101E,SU,115907329,E-Line RidgeGate,1, 101 34,1333873
101E,SU,115907330,E-Line RidgeGate,1, 101 32,1333873
101T,FR,115906013,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906014,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906015,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906026,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906027,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906028,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906029,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906030,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906031,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906032,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906033,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906034,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906035,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906036,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906037,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906038,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906039,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906040,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906041,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906042,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906043,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906044,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906045,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906046,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906047,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906048,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906049,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906050,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906051,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906052,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906053,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906054,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906055,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906056,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906057,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906058,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906059,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906060,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906061,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906062,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906063,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906064,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906065,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906066,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906067,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906068,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906069,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906070,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906071,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906072,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906073,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906074,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906075,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906076,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906077,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906078,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906079,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,FR,115906080,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,FR,115906081,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,FR,115906082,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,FR,115906083,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,FR,115906084,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,FR,115906085,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,FR,115906298,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906299,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906300,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906301,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906308,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906309,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906310,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906311,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906312,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906313,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906314,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906315,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906316,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906317,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906318,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906319,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906320,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906321,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906322,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906323,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906324,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906325,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906326,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906327,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906328,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906329,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906330,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906331,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906332,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906333,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906334,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906335,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906336,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906337,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906338,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906339,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906340,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906341,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906342,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906343,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906344,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906345,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906346,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906347,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906348,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906349,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906350,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906351,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906352,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906353,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906354,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906355,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906356,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906357,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906358,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906359,T Line to Lincoln Station,1, 101 62,1335228
101T,FR,115906360,T Line to Lincoln Station,1, 101 61,1335228
101T,FR,115906361,T Line to Lincoln Station,1, 101 60,1335228
101T,FR,115906362,T Line to Lincoln Station,1, 101 65,1335228
101T,FR,115906363,T Line to Lincoln Station,1, 101 66,1335228
101T,FR,115906364,T Line to Lincoln Station,1, 101 64,1335228
101T,FR,115906365,T Line to Lincoln Station,1, 101 63,1335228
101T,FR,115906366,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905322,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905323,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905324,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905335,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905336,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905337,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905338,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905339,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905340,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905341,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905342,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905343,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905344,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905345,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905346,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905347,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905348,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905349,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905350,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905351,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905352,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905353,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905354,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905355,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905356,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905357,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905358,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905359,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905360,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905361,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905362,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905363,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905364,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905365,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905366,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905367,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905368,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905369,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905370,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905371,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905372,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905373,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905374,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905375,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905376,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905377,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905378,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905379,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905380,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905381,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905382,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905383,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905384,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905385,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,MT,115905386,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,MT,115905387,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,MT,115905388,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,MT,115905389,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,MT,115905390,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,MT,115905391,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,MT,115905641,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905642,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905643,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905644,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905653,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905654,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905655,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905656,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905657,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905658,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905659,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905660,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905661,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905662,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905663,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905664,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905665,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905666,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905667,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905668,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905669,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905670,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905671,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905672,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905673,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905674,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905675,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905676,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905677,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905678,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905679,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905680,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905681,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905682,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905683,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905684,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905685,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905686,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905687,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905688,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905689,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905690,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905691,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905692,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905693,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905694,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905695,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905696,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905697,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905698,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905699,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905700,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905701,T Line to Lincoln Station,1, 101 62,1335228
101T,MT,115905702,T Line to Lincoln Station,1, 101 61,1335228
101T,MT,115905703,T Line to Lincoln Station,1, 101 60,1335228
101T,MT,115905704,T Line to Lincoln Station,1, 101 66,1335228
101T,MT,115905705,T Line to Lincoln Station,1, 101 64,1335228
101T,MT,115905706,T Line to Lincoln Station,1, 101 65,1335228
101T,MT,115905707,T Line to Lincoln Station,1, 101 63,1335228
101T,MT,115905708,T Line to Lincoln Station,1, 101 62,1335228
101T,SA,115906392,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906401,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906402,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906403,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906404,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906405,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906406,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906407,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906408,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906409,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906410,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906411,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906412,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906413,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906414,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906415,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906416,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,SA,115906417,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906418,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,SA,115906419,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906420,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906421,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906422,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906423,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,SA,115906424,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906425,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,SA,115906426,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906427,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906428,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906429,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906430,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,SA,115906431,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906432,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,SA,115906433,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906434,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906435,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906436,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906437,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,SA,115906438,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906439,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,SA,115906440,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906441,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906442,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906443,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906444,Train to I-25 & Broadway Station,0, 101 66,1335227
101T,SA,115906445,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906446,Train to I-25 & Broadway Station,0, 101 65,1335227
101T,SA,115906447,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906448,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906449,Train to I-25 & Broadway Station,0, 101 64,1335227
101T,SA,115906450,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906451,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906452,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906454,Train to I-25 & Broadway Station,0, 101 60,1335227
101T,SA,115906456,Train to I-25 & Broadway Station,0, 101 63,1335227
101T,SA,115906458,Train to I-25 & Broadway Station,0, 101 62,1335227
101T,SA,115906460,Train to I-25 & Broadway Station,0, 101 61,1335227
101T,SA,115906795,T Line to Lincoln Station,1, 101 62,1335228
101T,SA,115906796,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906797,T Line to Lincoln Station,1, 101 62,1335228
101T,SA,115906804,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906805,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906806,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906807,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906808,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906809,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906810,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906811,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906812,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906813,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906814,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906815,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906816,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906817,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906818,T Line to Lincoln Station,1, 101 66,1335228
101T,SA,115906819,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906820,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906821,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906822,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906823,T Line to Lincoln Station,1, 101 62,1335228
101T,SA,115906824,T Line to Lincoln Station,1, 101 66,1335228
101T,SA,115906825,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906826,T Line to Lincoln Station,1, 101 65,1335228
101T,SA,115906827,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906828,T Line to Lincoln Station,1, 101 63,1335228
101T,SA,115906829,T Line to Lincoln Station,1, 101 64,1335228
101T,SA,115906830,T Line to Lincoln Station,1, 101 62,1335228
101T,SA,115906831,T Line to Lincoln Station,1, 101 66,1335228
101T,SA,115906832,T Line to Lincoln Station,1, 101 61,1335228
101T,SA,115906833,T Line to Lincoln Station,1, 101 65,1335228
101T,SA,115906834,T Line to Lincoln Station,1, 101 60,1335228
101T,SA,115906835,T Line to Lincoln Station,1, 101 63,1335228
